id_order;country;state;city;weight;order_status
4338;Alemania;Nordrhein-Westfalen;"Hiddenhausen ";3.740000;"Factura disponible"
4339;Bélgica;Liège;Spa;356.500000;"Factura disponible"
4340;España;Málaga;"Arroyo de la Miel";6.000000;"Factura disponible"
4341;Alemania;Bayern;München;2.640000;"Factura disponible"
4342;España;Málaga;MALAGA;2.290000;"Factura disponible"
4343;España;Málaga;Málaga;5.730000;"Factura disponible"
4344;Francia;"Garonne, Haute-";Muret;66.400000;"Factura disponible"
4345;España;Castelló;BENICARLO;4.000000;"Factura disponible"
4346;Bélgica;"Flandre orientale";Sint-Amandsberg;143.700000;"Factura disponible"
4347;España;Granada;Granada;0.430000;"Factura disponible"
4348;España;Girona;Madremanya;93.600000;"Factura disponible"
4349;Francia;Nord;"ST POL SUR MER";156.000000;"Factura disponible"
4350;España;Alacant;"Sant Joan d'Alacant";0.660000;"Factura disponible"
4351;Alemania;Baden-Württemberg;Lahr;5.680000;"Factura disponible"
4352;España;València;Javea;270.680000;"Procesado "
4353;España;Madrid;"Torrejón de Ardoz";667.000000;RESUELTO
4354;Francia;Val-de-Marne;"Champigny sur Marne";0.870000;"Factura disponible"
4355;Alemania;Nordrhein-Westfalen;Espelkamp;2.700000;"Factura disponible"
4356;España;Zaragoza;zaragoza;90.000000;"Factura disponible"
4357;España;Valladolid;Valladolid;7.560000;"Factura disponible"
4358;España;Girona;banyoles;3.830000;"Factura disponible"
4359;España;Madrid;MADRID;2.520000;"Factura disponible"
4360;Alemania;Bayern;Seeon-Seebruck;1343.800000;RESUELTO
4361;España;Málaga;"Villanueva de Tapia";3.440000;"Factura disponible"
4362;España;Madrid;madrid;232.400000;"Factura disponible"
4363;España;;Valdesoto-Siero;0.000000;RESUELTO
4364;España;;"MOLLET DEL VALLES";0.000000;"Factura disponible"
4365;España;;"MOLINS DE REI";0.000000;"Factura disponible"
4366;España;;"EL ALAMO";0.000000;"Factura disponible"
4367;España;;"VILANOVA I LA GELTRÚ";0.000000;"Factura disponible"
4368;Alemania;Berlin;Berlin;3.150000;"Factura disponible"
4369;Francia;Rhône;Genas;27.200000;RESUELTO
4370;Francia;Bouches-du-Rhône;Marseille;456.800000;"Factura disponible"
4371;España;Madrid;Torrelodones;3.090000;"Factura disponible"
4372;España;Barcelona;Barcelona;487.500000;RESUELTO
4373;Francia;Pyrénées-Orientales;"Villeneuve de la Raho";87.600000;"Factura disponible"
4374;España;València;Serra;1.050000;"Factura disponible"
4375;España;Madrid;Madrid;3.240000;"Incidencia material equivocado"
4376;Alemania;Bayern;München;1.560000;"Factura disponible"
4377;"Países Bajos";Noord-Holland;Amsterdam;417.740000;RESUELTO
4378;Francia;París;Paris;1.550000;"Factura disponible"
4379;España;Barcelona;"BARCELONA ";52.800000;"Factura disponible"
4380;Portugal;"Lisbon ";Alcabideche;0.500000;"Factura disponible"
4381;Francia;Ille-et-Vilaine;RENNES;117.180000;"Factura disponible"
4382;España;Málaga;"Alhaurin de la Torre";0.350000;"Factura disponible"
4383;España;Bizkaia;Sanfuentes;721.820000;"Factura disponible"
4384;Francia;Bouches-du-Rhône;Simiane-Collongue;69.000000;"Factura disponible"
4385;Francia;Essone;Vigneux-sur-Seine;118.460000;"Factura disponible"
4386;España;Castelló;onda;17.600000;"Factura disponible"
4387;Francia;París;Paris;176.920000;"Incidencia ROTURA"
4388;España;Toledo;ILLESCAS;245.830000;"Factura disponible"
4389;Francia;Seine-et-Marne;Trilport;223.800000;RESUELTO
4390;España;Madrid;Madrid;0.500000;"Factura disponible"
4391;España;Alacant;"san Vicente Del Raspeig";1.400000;"Factura disponible"
4392;Alemania;Nordrhein-Westfalen;Mettmann;0.700000;"Factura disponible"
4393;Portugal;Faro;Lagos;0.900000;"Factura disponible"
4394;España;Alacant;"el chaparral, torrevieja";132.800000;"Factura disponible"
4395;Francia;París;Paris;23.140000;"Factura disponible"
4396;España;;"Esplugues De Llobregat";0.000000;"Factura disponible"
4397;España;Madrid;Madrid;217.500000;"Factura disponible"
4398;España;Barcelona;Martorell;8.500000;"Factura disponible"
4399;España;Madrid;MADRID;3.960000;"Factura disponible"
4400;Alemania;Bayern;Oberpframmern;1.760000;"Factura disponible"
4401;España;València;Catarroja;69.000000;"Factura disponible"
4402;Alemania;Baden-Württemberg;Schwäbisch-Gmünd;166.000000;"Factura disponible"
4403;España;Barcelona;"HOSPITALET DE LLOBREGAT";264.810000;"Factura disponible"
4404;Francia;Gironde;BORDEAUX;680.000000;"Factura disponible"
4405;España;"Palma de Mallorca";"Palma de Mallorca";133.000000;"Factura disponible"
4406;España;Madrid;MADRID;688.440000;"Factura disponible"
4407;España;Castelló;Castello;29.220000;"Factura disponible"
4408;España;Córdoba;CORDOBA;26.400000;"Factura disponible"
4409;Francia;Vaucluse;"saint didier";2.920000;"Factura disponible"
4410;España;Madrid;COSLADA;28.880000;"Factura disponible"
4411;España;Madrid;MADRID;153.600000;"Factura disponible"
4412;España;Madrid;Madrid;478.290000;"Factura disponible"
4413;España;Madrid;Madrid;722.100000;"Factura disponible"
4414;Alemania;Baden-Württemberg;"Steinach ";1.200000;"Factura disponible"
4415;España;Alacant;Elda;66.400000;"Factura disponible"
4416;Alemania;Nordrhein-Westfalen;Bedburg;1.310000;Reembolsado
4417;Alemania;Niedersachsen;"Schellerten ";3.030000;"Factura disponible"
4418;España;Barcelona;barcelona;679.400000;"Factura disponible"
4419;Alemania;Sachsen;"Delitzsch ";30.000000;"Factura disponible"
4420;España;València;València;1.930000;"Factura disponible"
4421;España;Barcelona;vacarisses;246.200000;"Factura disponible"
4422;Francia;Ille-et-Vilaine;Rennes;60.600000;"Factura disponible"
4423;España;Sevilla;"DOS HERMANAS";69.200000;"Factura disponible"
4424;Francia;París;Paris;2.670000;"Factura disponible"
4425;España;Barcelona;"Vilanova Del Cami";1.070000;"Factura disponible"
4426;Francia;Vienne;"LESIGNY 86270";776.960000;"Incidencia material equivocado"
4427;España;València;Valencia;2.400000;"Factura disponible"
4428;España;Madrid;MADRID;319.370000;"Factura disponible"
4429;Alemania;Nordrhein-Westfalen;"Dülmen ";2.710000;"Factura disponible"
4430;Alemania;Baden-Württemberg;"Bad Cannstatt ";1.600000;"Factura disponible"
4431;Alemania;Niedersachsen;Berumbur;1.920000;"Factura disponible"
4432;Alemania;Nordrhein-Westfalen;"Bergheim ";0.600000;"Factura disponible"
4433;España;Madrid;madrid;3.980000;"Factura disponible"
4434;España;Girona;"Lloret de Mar";46.830000;"Factura disponible"
4435;España;Cádiz;"Jerez de la Frontera";4.160000;"Factura disponible"
4436;Alemania;Berlin;BERLIN;155.760000;"Factura disponible"
4437;España;Barcelona;BARCELONA;141.100000;"Factura disponible"
4438;Alemania;Nordrhein-Westfalen;Hennef;364.200000;"Incidencia ROTURA"
4439;España;Bizkaia;Bilbao;27.200000;"Factura disponible"
4440;España;"A Coruña";"A CORUÑA";1.304000;"Factura disponible"
4441;España;Murcia;"Cartagena ";0.900000;"Factura disponible"
4442;España;Sevilla;Sevilla;6.170000;"Factura disponible"
4443;Francia;Loir-et-Cher;Crucheray;3.810000;"Factura disponible"
4444;España;;MADRID;0.000000;"Factura disponible"
4445;Francia;París;PARIS;108.800000;"Incidencia ROTURA"
4446;España;Málaga;Malaga;49.240000;"Factura disponible"
4447;Alemania;Schleswig-Holstein;Wilster;5.230000;"Factura disponible"
4448;España;València;Gandía;2.000000;"Factura disponible"
4450;Francia;Somme;Amiens;2.350000;"Factura disponible"
4451;Alemania;Nordrhein-Westfalen;"Düsseldorf ";4.020000;"Factura disponible"
4452;España;Madrid;Madrid;26.400000;"Factura disponible"
4453;España;Ávila;Ávila;6.110000;"Factura disponible"
4454;Alemania;Mecklenburg-Vorpommern;Banzin;2.280000;"Factura disponible"
4455;Francia;Nord;Lambersart;180.740000;Reembolsado
4456;España;Girona;Llafranc;58.300000;"Factura disponible"
4457;Francia;Pyrénées-Atlantiques;"Anglet ";0.680000;"Factura disponible"
4458;España;Málaga;Calahonda;361.980000;"Factura disponible"
4459;Portugal;"Lisbon ";LISBOA;0.620000;"Factura disponible"
4460;España;Gipuzkoa;Tolosa;5.880000;"Factura disponible"
4461;España;Málaga;"Málaga ";37.440000;"Incidencia TTE"
4462;España;Barcelona;"Barcelona ";460.630000;"Factura disponible"
4463;Francia;;"BOULOGNE BILLANCOURT";0.000000;"Factura disponible"
4464;España;;Madrid;0.000000;"Factura disponible"
4465;España;;GRANADA;0.000000;"Factura disponible"
4466;España;Madrid;Madrid;100.800000;"Factura disponible"
4467;Portugal;"Lisbon ";LISBOA;288.800000;"Factura disponible"
4468;Francia;Bouches-du-Rhône;"Bouc Bel Air";1.450000;"Factura disponible"
4469;España;Girona;Olot;234.000000;"Factura disponible"
4470;Francia;Gironde;Merignac;1.620000;"Factura disponible"
4471;Portugal;Porto;Porto;0.620000;"Factura disponible"
4472;Francia;Rhône;VENISSIEUX;245.890000;"Factura disponible"
4473;España;Málaga;Marbella;237.580000;RESUELTO
4474;Portugal;Beja;Messejana;43.340000;"Factura disponible"
4475;España;Cantabria;"Santander ";149.600000;"Factura disponible"
4476;España;Madrid;madrid;1.610000;"Factura disponible"
4477;España;València;"Riba-roja De TÚria";94.550000;"Factura disponible"
4478;Alemania;Nordrhein-Westfalen;Haan;2.870000;"Factura disponible"
4479;Alemania;Bayern;"Klingenberg a. Main";0.530000;"Factura disponible"
4480;España;Madrid;"Pozuelo de Alarcón ";1.300000;RESUELTO
4481;España;Girona;Palamós;256.150000;"Factura disponible"
4482;España;València;Serra;98.000000;"Factura disponible"
4483;España;Madrid;Valdemorillo;3.020000;RESUELTO
4484;España;Madrid;"Las Rozas de Madrid";3.670000;"Factura disponible"
4485;Italia;Roma;Monterotondo;161.900000;RESUELTO
4486;España;Sevilla;Sevilla;220.800000;"Factura disponible"
4487;Portugal;Setúbal;"FERNÃO FERRO";70.400000;"Factura disponible"
4488;España;Álava;Madrid;208.540000;"Factura disponible"
4489;Francia;Alpes-de-Haute-Provence;Peymeinade;107.900000;"Factura disponible"
4490;España;Granada;Granada;0.574000;"Factura disponible"
4491;España;"A Coruña";"CAION/ A LARACHA";0.550000;"Factura disponible"
4492;Francia;"Savoie, Haute-";"Annecy ";4.420000;"Factura disponible"
4493;Francia;"Seine, Hauts-de-";Courbevoie;2.940000;"Factura disponible"
4494;Francia;Eure-et-Loir;BU;99.800000;"Factura disponible"
4495;Alemania;Sachsen;Leipzig;125.150000;"Incidencia ROTURA"
4496;Francia;Rhône;Lyon;0.510000;"Factura disponible"
4497;España;Tarragona;AMPOSTA;245.000000;"Factura disponible"
4498;Alemania;Bayern;München;3.280000;"Factura disponible"
4499;Alemania;Brandenburg;Kolkwitz;1.510000;"Factura disponible"
4500;Alemania;Berlin;Berlin;1.950000;"Factura disponible"
4501;Alemania;Rheinland-Pfalz;Zornheim;0.840000;"Factura disponible"
4502;Francia;"Garonne, Haute-";Toulouse;0.500000;"Factura disponible"
4503;Alemania;Berlin;Berlin;2.420000;"Factura disponible"
4504;España;Castelló;VILA-REAL;0.600000;"Factura disponible"
4505;España;Málaga;Calahonda;2.200000;"Factura disponible"
4506;Francia;Bouches-du-Rhône;"Marseille ";3.200000;"Factura disponible"
4507;España;Barcelona;BARCELONA;1.160000;"Factura disponible"
4508;España;Barcelona;Manresa;129.800000;"Factura disponible"
4510;Francia;;PARIS;0.000000;"Factura disponible"
4511;España;Barcelona;Barcelona;268.000000;"Factura disponible"
4512;España;Madrid;"Las Rozas de Madrid";34.500000;"Factura disponible"
4513;España;Barcelona;Barcelona;101.080000;"Factura disponible"
4514;España;Barcelona;BARCELONA;569.800000;RESUELTO
4515;Francia;Orne;"ORIGNY LE BUTIN ";4.000000;"Factura disponible"
4516;Bulgaria;"София – столица / Sofia ";"София / Sofia";160.030000;RESUELTO
4517;Francia;París;Paris;1730.000000;"En espera de pago por transferencia bancaria"
4518;Francia;Pyrénées-Atlantiques;Asson;124.500000;"Factura disponible"
4519;Francia;Ille-et-Vilaine;RENNES;332.370000;"Factura disponible"
4520;España;València;silla;159.400000;"Factura disponible"
4521;Francia;Pyrénées-Atlantiques;Came;2.000000;"Factura disponible"
4522;Francia;Landes;SAUBION;888.400000;"Factura disponible"
4523;Francia;"Garonne, Haute-";Toulouse;1.760000;"Factura disponible"
4524;España;Madrid;Madrid;122.180000;RESUELTO
4525;España;Granada;"Las gabias ";48.000000;"Factura disponible"
4526;Francia;Pyrénées-Atlantiques;Ascain;189.100000;"Factura disponible"
4527;España;Cádiz;"PUERTO REAL";4.740000;"Factura disponible"
4528;España;Bizkaia;gernika;111.200000;"Factura disponible"
4529;Alemania;Berlin;Berlin;4.730000;"Factura disponible"
4530;España;València;Valencia;3.730000;"Factura disponible"
4531;Alemania;Brandenburg;Hoppegarten;2.790000;"Factura disponible"
4532;Francia;Indre-et-Loire;"azay-le-Rideau ";361.800000;"Factura disponible"
4533;Francia;"Seine, Hauts-de-";Vanves;69.200000;"Factura disponible"
4534;España;Albacete;"Albacete ";96.800000;"Factura disponible"
4535;Francia;París;"Paris ";10.000000;"Factura disponible"
4536;España;Barcelona;Badalona;4.630000;"Factura disponible"
4537;España;Barcelona;Badalona;6.960000;"Factura disponible"
4538;España;Barcelona;Badalona;7.980000;"Factura disponible"
4539;España;Barcelona;Rubí;1.790000;"Factura disponible"
4540;España;València;Valencia;30.020000;"Factura disponible"
4541;España;;Ondarroa;0.000000;"Incidencia ROTURA"
4542;España;Castelló;Vila-real;111.520000;"Factura disponible"
4543;España;Granada;Granada;0.350000;"Factura disponible"
4544;España;València;Lliria;287.140000;"Factura disponible"
4545;España;Barcelona;Barcelona;186.500000;"Factura disponible"
4546;España;Barcelona;Sitges;28.800000;"Factura disponible"
4547;España;València;Valencia;137.000000;"Factura disponible"
4548;Francia;Seine-Saint-Denis;Saint-Ouen-sur-Seine;91.000000;"Factura disponible"
4549;España;Murcia;Murcia;1351.200000;"Factura disponible"
4550;Alemania;Nordrhein-Westfalen;Paderborn;1.600000;"Factura disponible"
4551;Francia;París;paris;3.000000;"Factura disponible"
4552;España;Madrid;Madrid;61.110000;"Factura disponible"
4553;España;Madrid;Madrid;572.700000;"Factura disponible"
4554;Francia;Alpes-Maritimes;Valbonne;632.500000;"Factura disponible"
4555;España;Málaga;MALAGA;2.000000;"Factura disponible"
4556;Francia;París;PARIS;2.260000;"Factura disponible"
4557;Alemania;Niedersachsen;Adendorf;92.000000;"Factura disponible"
4558;Alemania;Bayern;München;1.580000;"Factura disponible"
4559;España;;BARCELONA;0.000000;"Factura disponible"
4560;Francia;;"STE GAUBURGE STE COLOMBE";0.000000;"Factura disponible"
4561;Francia;;SAULNES;0.000000;"Factura disponible"
4562;España;Guadalajara;"Atienza ";114.000000;"Factura disponible"
4563;España;Cádiz;"Vejer de la frontera";40.800000;"Factura disponible"
4564;España;Sevilla;Madrid;1.020000;"Factura disponible"
4565;Alemania;Nordrhein-Westfalen;Neukirchen-Vluyn;78.120000;"Factura disponible"
4566;"Países Bajos";Zuid-Holland;Rotterdam;262.400000;"Factura disponible"
4567;Alemania;Berlin;Berlin;160.030000;"Factura disponible"
4568;España;Granada;"Salobreña ";1.230000;"Factura disponible"
4570;Alemania;Nordrhein-Westfalen;Dortmund;2.460000;"Factura disponible"
4571;España;"Palma de Mallorca";Inca;3.870000;"Factura disponible"
4572;Francia;Loire-Atlantique;Nantes;4.560000;"Factura disponible"
4573;Alemania;Niedersachsen;Sande;7.660000;"Factura disponible"
4575;Francia;Seine-Saint-Denis;Drancy;262.980000;"Factura disponible"
4577;Italia;Varese;Gallarate;1328.000000;"Factura disponible"
4578;España;Málaga;Calahonda;0.650000;"Factura disponible"
4579;España;"Palma de Mallorca";"PALMA DE MALLORCA";155.600000;"Factura disponible"
4580;España;Huesca;Ainsa;10.410000;"Factura disponible"
4581;España;;"SAN MARTIN DE LA VEGA";0.000000;"Factura disponible"
4583;Francia;Nord;"VILLENEUVE D ASCQ";201.600000;"Factura disponible"
4584;España;Huesca;Ainsa;10.780000;"Factura disponible"
4585;Alemania;Nordrhein-Westfalen;Lüdenscheid;3.340000;"Factura disponible"
4586;España;Murcia;"Caravaca de la Cruz";241.200000;"Factura disponible"
4587;España;León;Ponferrada;29.200000;"Factura disponible"
4588;España;Guadalajara;"Torrejón del Rey ";3.930000;"Factura disponible"
4589;España;Pontevedra;Covelo;3.060000;"Factura disponible"
4590;España;Barcelona;"Sant cebria de Vallalta";35.200000;"Factura disponible"
4591;España;Madrid;madrid;304.500000;"Factura disponible"
4592;Francia;París;Paris;1.230000;"Factura disponible"
4593;España;Cantabria;"Marina de Cudeyo";96.000000;"Factura disponible"
4594;Francia;Drôme;Dieulefit;67.000000;"Factura disponible"
4595;España;Barcelona;Mataró;0.700000;"Factura disponible"
4596;Alemania;Nordrhein-Westfalen;Reichshof;0.600000;"Factura disponible"
4597;España;Madrid;madrid;399.000000;"Incidencia con PRODUCTO"
4598;Francia;Ain;"Prevessin Moens";1.830000;"Factura disponible"
4599;España;Madrid;"Tres Cantos";1.090000;"Factura disponible"
4600;España;"A Coruña";"A coruña";1.220000;"Factura disponible"
4601;España;Barcelona;"CIUTAT VELLA";316.000000;"Factura disponible"
4602;Francia;;"RAMONVILLE ST AGNE";0.000000;"Factura disponible"
4603;Francia;;"VERRIERES LE BUISSON";0.000000;"Factura disponible"
4604;España;;"LA NUCIA";0.000000;"Factura disponible"
4605;España;;ALGEMESI;0.000000;"Factura disponible"
4606;España;Segovia;"OTERO DE HERREROS";2.000000;"Factura disponible"
4607;España;Girona;"LLORET DE MAR";87.000000;"Factura disponible"
4608;Portugal;"Lisbon ";Sobralinho;2.920000;"Factura disponible"
4609;España;Córdoba;"Cordoba ";1.140000;"Factura disponible"
4610;España;Cantabria;Santander;348.400000;"Factura disponible"
4611;España;Alacant;Benitachell;149.400000;"Factura disponible"
4612;Alemania;Baden-Württemberg;"Bad Buchau";4.270000;"Factura disponible"
4613;Francia;Nord;Iwuy;1.500000;RESUELTO
4614;Alemania;Niedersachsen;Goettingen;268.800000;"Factura disponible"
4615;Alemania;Sachsen;Dresden;4.880000;"Factura disponible"
4616;Alemania;Schleswig-Holstein;Luebeck;0.100000;"Factura disponible"
4617;Francia;Gironde;Mérignac;254.600000;RESUELTO
4618;España;;Cintruenigo;0.000000;"Factura disponible"
4619;España;Málaga;MÁLAGA;21.000000;"Factura disponible"
4620;España;Asturias;"Los campos Corvera de Asturias ";1148.530000;"Factura disponible"
4621;Francia;Côtes-d'Armor;Duault;75.640000;"Factura disponible"
4622;Francia;Nord;Lille;17.600000;"Factura disponible"
4623;Alemania;Bayern;Lengdorf;6.000000;"Factura disponible"
4624;España;Barcelona;BARCELONA;101.500000;"Incidencia DEVOLUCION"
4625;Alemania;Hessen;"Bad Homburg vor der Höhe";27.200000;"Factura disponible"
4626;Alemania;Rheinland-Pfalz;Pirmasens;66.000000;"Factura disponible"
4627;España;Cádiz;"PUERTO REAL";4.390000;"Factura disponible"
4628;España;Barcelona;Barcelona;3.160000;"Factura disponible"
4629;España;Salamanca;Sequeros;13.840000;"Factura disponible"
4630;Francia;Seine-Saint-Denis;Aulnay-sous-Bois;451.700000;"Factura disponible"
4631;Francia;París;Paris;0.890000;"Factura disponible"
4632;Alemania;Nordrhein-Westfalen;Düsseldorf;0.290000;"Factura disponible"
4633;Francia;"Pyrénées, Haute-";Lourdes;1.200000;"Factura disponible"
4634;España;Málaga;"Fuengirola ";0.710000;"Factura disponible"
4635;España;Sevilla;"Alcala de Guadaira";10.000000;"Factura disponible"
4636;España;Barcelona;"barcelona ";304.000000;"Factura disponible"
4637;España;Sevilla;Sevilla;68.000000;"Factura disponible"
4638;España;Barcelona;Rubí;144.500000;"Factura disponible"
4639;España;Madrid;madrid;3.540000;"Factura disponible"
4640;Francia;Hérault;"CASTELNAU LE LEZ";136.500000;"Factura disponible"
4641;España;Sevilla;"Fuentes de andalucia";4.000000;"Factura disponible"
4642;España;Madrid;"Pinilla del Valle";697.560000;"Factura disponible"
4643;Alemania;Brandenburg;Randowtal;1123.900000;"Incidencia ROTURA"
4644;Alemania;Hessen;Erzhausen;5.100000;"Factura disponible"
4645;Francia;Pyrénées-Orientales;"Saint cyprien";147.400000;"Factura disponible"
4646;España;Madrid;"colmenar viejo";0.840000;"Factura disponible"
4647;España;Almería;Mojacar;7.890000;"Factura disponible"
4648;Francia;Nord;"Lille ";2.740000;"Factura disponible"
4649;Alemania;Nordrhein-Westfalen;Aachen;2.970000;"Factura disponible"
4650;España;Granada;"Granada ";2.400000;"Factura disponible"
4651;España;Barcelona;Barcelona;1.480000;"Factura disponible"
4652;España;Málaga;"Alcaucin ";43.000000;"Factura disponible"
4653;Alemania;Baden-Württemberg;"Bad Cannstatt ";130.200000;"Incidencia ROTURA"
4654;Francia;Hérault;Montpellier;1.360000;"Factura disponible"
4655;Francia;Yvelines;Maule;561.360000;"Factura disponible"
4656;Alemania;Bayern;Starnberg;0.910000;"Factura disponible"
4657;Alemania;Sachsen;Dresden;0.400000;"Factura disponible"
4658;España;València;"La Playa De Xeraco ";29.000000;"Factura disponible"
4659;"Países Bajos";Utrecht;Utrecht;2.400000;"Factura disponible"
4660;Alemania;Nordrhein-Westfalen;Köln;3.310000;"Factura disponible"
4661;España;Pontevedra;Marin;162.780000;"Factura disponible"
4662;España;Tarragona;REUS;22.920000;"Factura disponible"
4663;España;Madrid;Madrid;259.920000;"Factura disponible"
4664;Bélgica;"Brabant Flamand";Kersbeek-Miskom;46.000000;"Factura disponible"
4665;Francia;París;Paris;3.060000;"Factura disponible"
4666;España;;"L' HOSPITALET DE LLOBREGAT";0.000000;"Factura disponible"
4667;Francia;;USSAC;0.000000;"Factura disponible"
4668;Francia;París;PARIS;3.810000;"Factura disponible"
4669;España;Alacant;Alicante;183.000000;"Factura disponible"
4670;Francia;París;PARIS;1.610000;"Factura disponible"
4672;España;Madrid;madrid;9.330000;"Factura disponible"
4673;Francia;"Seine, Hauts-de-";"ASNIERES SUR SEINE";4.840000;"Factura disponible"
4675;España;"A Coruña";"A Coruña";53.160000;"Factura disponible"
4676;Portugal;"Lisbon ";LOULÉ;72.080000;RESUELTO
4677;España;Barcelona;badalona;3.020000;"Factura disponible"
4678;España;Bizkaia;Bilbao;3.200000;"Factura disponible"
4679;España;Barcelona;Barcelona;17.600000;"Factura disponible"
4680;España;València;Valencia;0.400000;"Factura disponible"
4681;Alemania;Hamburg;Hamburg;4.930000;"Factura disponible"
4682;Francia;París;Paris;4.560000;"Factura disponible"
4683;Francia;Alpes-Maritimes;NICE;67.000000;"Factura disponible"
4684;Francia;Seine-et-Marne;Champs-sur-Marne;0.360000;"Factura disponible"
4685;Francia;Yvelines;"Conflans sainte honorine";197.900000;"Factura disponible"
4686;España;"A Coruña";Arteixo;3.780000;"Factura disponible"
4687;España;Málaga;Marbella;47.500000;"Factura disponible"
4688;España;València;Godelleta;8.000000;"Factura disponible"
4689;España;Madrid;Madrid;4.000000;"Factura disponible"
4690;Francia;París;Paris;3.380000;"Factura disponible"
4691;España;Barcelona;Barcelona;6.550000;"Factura disponible"
4692;Francia;Val-de-Marne;"champigny sur marne";280.000000;"Factura disponible"
4693;Francia;París;Paris;2.780000;"Factura disponible"
4697;España;Madrid;MADRID;3.480000;"Factura disponible"
4698;España;Sevilla;Sevilla;0.890000;"Factura disponible"
4699;España;Barcelona;SITGES;1.100000;"Factura disponible"
4700;Francia;Eure-et-Loir;"La Chaussée d'Ivry";274.600000;"Factura disponible"
4701;"Países Bajos";Zuid-Holland;Rotterdam;5.460000;"Factura disponible"
4702;España;Albacete;"Albacete ";65.100000;"Factura disponible"
4703;España;València;"Riba-roja de Túria";10.080000;"Factura disponible"
4704;Francia;Vienne;Poitiers;83.000000;"Factura disponible"
4705;España;Madrid;Sotogrande;196.800000;"Factura disponible"
4706;España;Cádiz;"PUERTO REAL";5.720000;"Factura disponible"
4707;Francia;Bouches-du-Rhône;CHARLEVAL;74.700000;"Factura disponible"
4708;España;Barcelona;Barcelona;6.000000;"Factura disponible"
4709;España;Gipuzkoa;Igeldo-Donostia;91.140000;"Factura disponible"
4710;Italia;;Carugate;0.000000;"Factura disponible"
4711;España;;CASTELFELLS;0.000000;"Factura disponible"
4712;Francia;París;PARIS;2720.000000;"Factura disponible"
4714;Austria;Salzburg;"Altenmarkt im Pongau";101.080000;"Factura disponible"
4716;Italia;Bergamo;Stezzano;0.890000;"Factura disponible"
4717;Francia;"Savoie, Haute-";"Vetraz monthoux";207.600000;"Factura disponible"
4718;Francia;Calvados;Blangy-le-Château;0.860000;"Factura disponible"
4719;España;Tarragona;Tarragona;3.780000;"Factura disponible"
4720;Alemania;Sachsen;Leipzig;202.500000;"Factura disponible"
4721;Francia;Yvelines;"LE PECQ";1.460000;"Factura disponible"
4722;España;Barcelona;Sitges;38.400000;"Factura disponible"
4723;España;Cantabria;"CABEZON DE LA SAL ";1012.800000;"Factura disponible"
4724;Francia;"Pas de Calais";Saint-Martin-Boulogne;37.200000;"Factura disponible"
4725;Francia;Manche;Granville;204.600000;RESUELTO
4726;Francia;Oise;Creil;182.280000;"Factura disponible"
4727;Francia;Oise;Creil;182.280000;"Factura disponible"
4728;España;Jaén;Baeza;19.620000;"Factura disponible"
4729;España;Jaén;"La Carolina";136.000000;"Factura disponible"
4730;Francia;Gironde;Bordeaux;4.000000;"Factura disponible"
4731;España;Girona;"LLORET DE MAR";2.000000;"Factura disponible"
4732;España;Lleida;"Os de Balaguer";48.000000;"Factura disponible"
4733;España;Alacant;ELX/ELCHE;1.220000;"Factura disponible"
4736;Portugal;Setúbal;"Alcácer do Sal";624.800000;"Pedido pendiente por falta de stock (no pagado)"
4737;Portugal;Coímbra;"figueira da foz";246.500000;"Factura disponible"
4740;España;Burgos;Burgos;13.600000;"Factura disponible"
4741;España;Murcia;cartagena;1.400000;"Factura disponible"
4742;España;Barcelona;"Sant Cugat del Valles";157.280000;"Factura disponible"
4743;Francia;Alpes-Maritimes;Nice;6.410000;"Factura disponible"
4744;España;Guadalajara;"El Casar";1.110000;"Factura disponible"
4745;España;Sevilla;SEVILLA;13.600000;RESUELTO
4746;Francia;Bouches-du-Rhône;Arles;0.810000;"Factura disponible"
4747;España;Barcelona;Barcelona;0.100000;"Factura disponible"
4748;España;Barcelona;BARCELONA;7.190000;"Factura disponible"
4749;España;Madrid;MADRID;6.790000;"Factura disponible"
4750;España;Madrid;"Madrid ";52.280000;"Factura disponible"
4751;España;Madrid;MADRID;0.400000;"Factura disponible"
4752;España;Tarragona;"la fatarella";3.090000;"Factura disponible"
4754;España;;"Conil De La Frontera";0.000000;"Factura disponible"
4755;España;;"CONIL DE LA FRONTERA";0.000000;"Factura disponible"
4756;España;;VALLADOLID;0.000000;"Factura disponible"
4757;Francia;;SARTROUVILLE;0.000000;"Factura disponible"
4758;España;Barcelona;BARCELONA;29.000000;"Factura disponible"
4759;España;Madrid;"Pozuelo del Rey";1.440000;"Factura disponible"
4760;Francia;Loire-Atlantique;Nantes;2.890000;"Factura disponible"
4761;España;Barcelona;Barcelona;2.490000;"Factura disponible"
4762;Francia;Aisne;Chambry;87.000000;"NO FACTURAR"
4763;España;Alacant;Elche;369.540000;"Factura disponible"
4764;Francia;Loire-Atlantique;Nantes;0.180000;"Factura disponible"
4765;España;Barcelona;"SANT BOI DE LLOBREGAT";174.300000;"NO FACTURAR"
4766;Francia;;CARQUEFOU;0.000000;"Factura disponible"
4767;Francia;;Brunoy;0.000000;"Factura disponible"
4768;España;;GRANADA;0.000000;"Factura disponible"
4769;Francia;"Savoie, Haute-";Annecy;405.600000;"Factura disponible"
4770;España;Málaga;BENALMADENA;685.000000;"Factura disponible"
4771;España;Madrid;Madrid;116.200000;"Factura disponible"
